data,preco,volume,symbol
2025-04-03,1817.23,508075.018,ETHUSDT
2025-04-04,1816.87,572734.4702,ETHUSDT
2025-04-05,1806.01,201716.2696,ETHUSDT
2025-04-06,1580.76,979847.0958,ETHUSDT
2025-04-07,1553.04,2168796.0067,ETHUSDT
2025-04-08,1473.41,891846.1327,ETHUSDT
2025-04-09,1669.51,1968530.9138,ETHUSDT
2025-04-10,1522.25,911855.3934,ETHUSDT
2025-04-11,1566.85,578484.3183,ETHUSDT
2025-04-12,1644.18,501867.9033,ETHUSDT
2025-04-13,1597.76,580136.6145,ETHUSDT
2025-04-14,1623.77,645930.1419,ETHUSDT
2025-04-15,1588.78,476178.8915,ETHUSDT
2025-04-16,1577.14,611387.8686,ETHUSDT
2025-04-17,1583.62,449870.3628,ETHUSDT
2025-04-18,1588.6,200409.0359,ETHUSDT
2025-04-19,1613.27,223096.3899,ETHUSDT
2025-04-20,1587.36,276052.2306,ETHUSDT
2025-04-21,1579.57,691486.6667,ETHUSDT
2025-04-22,1756.26,1103036.9586,ETHUSDT
2025-04-23,1795.07,887545.6316,ETHUSDT
2025-04-24,1769.65,483465.0385,ETHUSDT
2025-04-25,1784.6,595610.8894,ETHUSDT
2025-04-26,1820.88,355068.0442,ETHUSDT
2025-04-27,1791.29,340332.6435,ETHUSDT
2025-04-28,1799.88,587269.743,ETHUSDT
2025-04-29,1797.81,480456.3884,ETHUSDT
2025-04-30,1793.61,473523.9877,ETHUSDT
2025-05-01,1838.11,537198.7291,ETHUSDT
2025-05-02,1842.2,410667.875,ETHUSDT
2025-05-03,1833.52,213751.5979,ETHUSDT
2025-05-04,1808.86,238254.3564,ETHUSDT
2025-05-05,1820.19,342341.0078,ETHUSDT
2025-05-06,1817.0,384584.2451,ETHUSDT
2025-05-07,1811.11,456170.0705,ETHUSDT
2025-05-08,2207.39,1473152.686,ETHUSDT
2025-05-09,2345.04,1667041.0382,ETHUSDT
2025-05-10,2583.23,979350.1606,ETHUSDT
2025-05-11,2514.57,831584.3888,ETHUSDT
2025-05-12,2495.47,1068680.9433,ETHUSDT
2025-05-13,2679.71,1031355.6465,ETHUSDT
2025-05-14,2609.74,830047.1122,ETHUSDT
2025-05-15,2548.69,768954.0332,ETHUSDT
2025-05-16,2537.12,605953.6919,ETHUSDT
2025-05-17,2475.08,494333.2782,ETHUSDT
2025-05-18,2497.78,810103.1851,ETHUSDT
2025-05-19,2528.14,861747.523,ETHUSDT
2025-05-20,2524.19,676989.1747,ETHUSDT
2025-05-21,2550.99,1095890.2902,ETHUSDT
2025-05-22,2664.82,852555.6669,ETHUSDT
2025-05-23,2526.5,971442.4532,ETHUSDT
2025-05-24,2530.4,257544.2344,ETHUSDT
2025-05-25,2551.22,359890.0299,ETHUSDT
2025-05-26,2563.7,362971.1182,ETHUSDT
2025-05-27,2660.81,798430.8862,ETHUSDT
2025-05-28,2681.6,560095.6833,ETHUSDT
2025-05-29,2631.39,811567.2545,ETHUSDT
2025-05-30,2531.34,763045.2564,ETHUSDT
2025-05-31,2528.06,394537.2521,ETHUSDT
2025-06-01,2539.21,332021.7088,ETHUSDT
2025-06-02,2607.41,468889.9737,ETHUSDT
2025-06-03,2593.36,454383.0439,ETHUSDT
2025-06-04,2607.68,502494.8214,ETHUSDT
2025-06-05,2414.01,808938.0344,ETHUSDT
2025-06-06,2476.1,578843.4974,ETHUSDT
2025-06-07,2524.63,264787.6743,ETHUSDT
2025-06-08,2509.83,266474.7139,ETHUSDT
2025-06-09,2680.13,568726.3025,ETHUSDT
2025-06-10,2816.4,1138405.4775,ETHUSDT
2025-06-11,2771.61,850210.9324,ETHUSDT
2025-06-12,2642.65,699593.3757,ETHUSDT
2025-06-13,2579.19,1202176.2972,ETHUSDT
2025-06-14,2530.76,331438.9278,ETHUSDT
2025-06-15,2547.61,299701.6624,ETHUSDT
2025-06-16,2544.17,680429.988,ETHUSDT
2025-06-17,2509.95,715930.4081,ETHUSDT
2025-06-18,2525.0,504532.1818,ETHUSDT
2025-06-19,2521.12,252646.059,ETHUSDT
2025-06-20,2406.49,632027.8235,ETHUSDT
2025-06-21,2295.73,496783.864,ETHUSDT
2025-06-22,2227.7,840155.8295,ETHUSDT
2025-06-23,2411.66,744583.8003,ETHUSDT
2025-06-24,2448.45,516760.6621,ETHUSDT
2025-06-25,2418.49,414894.7387,ETHUSDT
2025-06-26,2415.96,463704.0261,ETHUSDT
2025-06-27,2423.17,381474.766,ETHUSDT
2025-06-28,2435.62,155814.9859,ETHUSDT
2025-06-29,2500.09,284291.8057,ETHUSDT
2025-06-30,2485.47,440455.714,ETHUSDT
2025-07-01,2405.01,351951.0868,ETHUSDT
2025-07-02,2570.41,634967.0337,ETHUSDT
2025-07-03,2591.25,504943.6592,ETHUSDT
2025-07-04,2508.04,452593.02,ETHUSDT
2025-07-05,2516.41,157198.0958,ETHUSDT
2025-07-06,2570.35,277593.6319,ETHUSDT
2025-07-07,2542.29,315707.5272,ETHUSDT
2025-07-08,2615.25,370915.7321,ETHUSDT
2025-07-09,2768.74,686119.3772,ETHUSDT
2025-07-10,2951.29,951896.07,ETHUSDT
2025-07-11,2958.22,906839.1689,ETHUSDT
2025-07-12,2943.28,348884.8877,ETHUSDT
2025-07-13,2972.03,357333.5016,ETHUSDT
2025-07-14,3013.62,815552.6496,ETHUSDT
2025-07-15,3137.89,863583.7377,ETHUSDT
2025-07-16,3371.35,1135950.5831,ETHUSDT
2025-07-17,3476.87,974065.8264,ETHUSDT
2025-07-18,3546.92,1163823.3977,ETHUSDT
2025-07-19,3592.01,381791.9213,ETHUSDT
2025-07-20,3756.69,852356.5533,ETHUSDT
2025-07-21,3762.33,812074.0534,ETHUSDT
2025-07-22,3746.21,870127.3864,ETHUSDT
2025-07-23,3628.29,800259.4025,ETHUSDT
2025-07-24,3706.94,749459.495,ETHUSDT
2025-07-25,3724.96,764606.7261,ETHUSDT
2025-07-26,3741.1,407259.7024,ETHUSDT
2025-07-27,3872.1,457352.4605,ETHUSDT
2025-07-28,3799.0,620994.7463,ETHUSDT
2025-07-29,3793.79,584210.4393,ETHUSDT
2025-07-30,3810.0,525424.9003,ETHUSDT
2025-07-31,3698.39,516088.4503,ETHUSDT
2025-08-01,3488.2,783869.1517,ETHUSDT
2025-08-02,3393.94,494195.7094,ETHUSDT
2025-08-03,3496.74,296347.6758,ETHUSDT
2025-08-04,3720.99,463349.9861,ETHUSDT
2025-08-05,3612.0,489070.9589,ETHUSDT
2025-08-06,3683.31,365309.9205,ETHUSDT
2025-08-07,3910.31,631678.9872,ETHUSDT
2025-08-08,4009.5,723300.0109,ETHUSDT
2025-08-09,4260.62,691932.1048,ETHUSDT
2025-08-10,4250.57,494843.8105,ETHUSDT
2025-08-11,4223.22,722664.04,ETHUSDT
2025-08-12,4590.52,885288.0652,ETHUSDT
2025-08-13,4749.3,925931.4988,ETHUSDT
2025-08-14,4546.84,1265449.0453,ETHUSDT
2025-08-15,4439.47,880409.2591,ETHUSDT
2025-08-16,4421.99,358676.5884,ETHUSDT
2025-08-17,4472.33,442461.3829,ETHUSDT
2025-08-18,4312.99,823188.1269,ETHUSDT
2025-08-19,4075.59,831222.7951,ETHUSDT
2025-08-20,4336.16,728324.8933,ETHUSDT
2025-08-21,4225.3,433836.3992,ETHUSDT
2025-08-22,4832.07,1277976.63526,ETHUSDT
2025-08-23,4778.4,512442.0888,ETHUSDT
2025-08-24,4780.15,780668.77842,ETHUSDT
2025-08-25,4376.18,1043917.1659,ETHUSDT
2025-08-26,4600.63,834750.2767,ETHUSDT
2025-08-27,4506.71,606669.3611,ETHUSDT
2025-08-28,4511.21,485243.4027,ETHUSDT
2025-08-29,4360.18,679063.8777,ETHUSDT
2025-08-30,4373.7,340319.1826,ETHUSDT
2025-08-31,4391.83,356586.1861,ETHUSDT
2025-09-01,4314.5,513830.0395,ETHUSDT
2025-09-02,4326.5,524605.0512,ETHUSDT
2025-09-03,4450.46,487091.6861,ETHUSDT
2025-09-04,4297.55,471795.7096,ETHUSDT
2025-09-05,4307.45,624169.8754,ETHUSDT
2025-09-06,4273.14,191166.0686,ETHUSDT
2025-09-07,4306.19,169620.8372,ETHUSDT
2025-09-08,4306.37,372882.4355,ETHUSDT
2025-09-09,4310.09,405485.7821,ETHUSDT
2025-09-10,4349.32,506633.9098,ETHUSDT
2025-09-11,4458.82,441259.6649,ETHUSDT
2025-09-12,4712.16,510777.5402,ETHUSDT
2025-09-13,4666.53,394393.6869,ETHUSDT
2025-09-14,4604.49,278244.3205,ETHUSDT
2025-09-15,4523.74,412291.9687,ETHUSDT
2025-09-16,4501.29,293307.1099,ETHUSDT
2025-09-17,4590.53,476981.4561,ETHUSDT
2025-09-18,4587.66,290660.377,ETHUSDT
2025-09-19,4468.59,331611.1482,ETHUSDT
2025-09-20,4480.42,130781.913,ETHUSDT
2025-09-21,4444.97,149349.8262,ETHUSDT
2025-09-22,4199.08,708243.2348,ETHUSDT
2025-09-23,4164.26,315227.9057,ETHUSDT
2025-09-24,4152.81,353665.5671,ETHUSDT
2025-09-25,3874.36,930327.6951,ETHUSDT
2025-09-26,4032.24,575711.0859,ETHUSDT
2025-09-27,4018.38,172693.2638,ETHUSDT
2025-09-28,4142.16,240331.8589,ETHUSDT
2025-09-29,4215.07,380728.6784,ETHUSDT
2025-09-30,4145.15,391126.6172,ETHUSDT
2025-10-01,4348.03,507026.3822,ETHUSDT
2025-10-02,4484.35,526411.1571,ETHUSDT
2025-10-03,4512.87,485684.0267,ETHUSDT
2025-10-04,4487.15,199732.7088,ETHUSDT
2025-10-05,4514.32,506587.9614,ETHUSDT
2025-10-06,4684.01,456200.6528,ETHUSDT
2025-10-07,4447.7,640685.9319,ETHUSDT
2025-10-08,4525.72,399904.3287,ETHUSDT
2025-10-09,4368.09,515978.1829,ETHUSDT
2025-10-10,3829.72,1493971.0244,ETHUSDT
2025-10-11,3746.79,789885.6582,ETHUSDT
2025-10-12,4152.29,811308.152,ETHUSDT
2025-10-13,4240.85,622813.9247,ETHUSDT
2025-10-14,4125.02,962996.7658,ETHUSDT
2025-10-15,3985.61,626081.6966,ETHUSDT
2025-10-16,3894.51,643804.6163,ETHUSDT
2025-10-17,3831.57,830127.0885,ETHUSDT
2025-10-18,3889.21,250710.6121,ETHUSDT
2025-10-19,3982.58,408538.2545,ETHUSDT
2025-10-20,3979.22,511382.3301,ETHUSDT
2025-10-21,3873.05,590594.1382,ETHUSDT
2025-10-22,3799.99,324283.6,ETHUSDT
2024-10-23,170.85,4509792.292,SOLUSDT
2024-10-24,177.19,3893052.12,SOLUSDT
2024-10-25,164.9,5718307.066,SOLUSDT
2024-10-26,170.88,3010702.796,SOLUSDT
2024-10-27,176.63,2606131.771,SOLUSDT
2024-10-28,178.29,3877330.221,SOLUSDT
2024-10-29,179.42,4046109.939,SOLUSDT
2024-10-30,174.87,2893112.751,SOLUSDT
2024-10-31,168.69,2661529.298,SOLUSDT
2024-11-01,166.1,3325662.447,SOLUSDT
2024-11-02,166.17,1603273.603,SOLUSDT
2024-11-03,162.53,2745309.829,SOLUSDT
2024-11-04,157.95,3019251.325,SOLUSDT
2024-11-05,166.62,3438156.871,SOLUSDT
2024-11-06,186.59,10385235.992,SOLUSDT
2024-11-07,196.35,4210329.82,SOLUSDT
2024-11-08,199.85,5129244.188,SOLUSDT
2024-11-09,199.89,2833304.996,SOLUSDT
2024-11-10,210.07,7968628.23,SOLUSDT
2024-11-11,222.13,8935306.968,SOLUSDT
2024-11-12,211.64,9001990.659,SOLUSDT
2024-11-13,215.13,10834052.799,SOLUSDT
2024-11-14,209.57,7458523.708,SOLUSDT
2024-11-15,218.45,5271091.924,SOLUSDT
2024-11-16,215.71,4204469.3,SOLUSDT
2024-11-17,237.47,8433424.204,SOLUSDT
2024-11-18,239.79,7485850.361,SOLUSDT
2024-11-19,237.63,5595613.402,SOLUSDT
2024-11-20,235.48,5472203.476,SOLUSDT
2024-11-21,256.37,8595939.994,SOLUSDT
2024-11-22,256.9,5155181.905,SOLUSDT
2024-11-23,254.89,4836783.227,SOLUSDT
2024-11-24,252.73,3665245.812,SOLUSDT
2024-11-25,234.18,4699636.317,SOLUSDT
2024-11-26,230.69,5012621.456,SOLUSDT
2024-11-27,241.96,3807284.297,SOLUSDT
2024-11-28,237.59,2694033.06,SOLUSDT
2024-11-29,243.33,2890806.079,SOLUSDT
2024-11-30,237.6,2279256.816,SOLUSDT
2024-12-01,236.8,2435872.954,SOLUSDT
2024-12-02,225.72,5868060.275,SOLUSDT
2024-12-03,233.92,6918604.728,SOLUSDT
2024-12-04,229.15,4966864.205,SOLUSDT
2024-12-05,235.84,7391549.993,SOLUSDT
2024-12-06,236.87,5136553.827,SOLUSDT
2024-12-07,238.14,2933621.438,SOLUSDT
2024-12-08,237.02,2222837.551,SOLUSDT
2024-12-09,216.63,7391583.708,SOLUSDT
2024-12-10,213.6,7018707.73,SOLUSDT
2024-12-11,227.29,4688484.808,SOLUSDT
2024-12-12,226.96,3559104.067,SOLUSDT
2024-12-13,224.79,2889526.771,SOLUSDT
2024-12-14,219.93,2155654.471,SOLUSDT
2024-12-15,224.27,2130908.009,SOLUSDT
2024-12-16,216.19,3863409.201,SOLUSDT
2024-12-17,223.15,5177736.748,SOLUSDT
2024-12-18,206.53,5565926.563,SOLUSDT
2024-12-19,193.81,7402649.886,SOLUSDT
2024-12-20,194.48,9793383.668,SOLUSDT
2024-12-21,181.45,5243572.617,SOLUSDT
2024-12-22,180.52,3573368.972,SOLUSDT
2024-12-23,190.11,4217664.03,SOLUSDT
2024-12-24,197.09,2709577.672,SOLUSDT
2024-12-25,197.44,1958644.487,SOLUSDT
2024-12-26,188.46,2045566.1,SOLUSDT
2024-12-27,184.22,1946509.645,SOLUSDT
2024-12-28,195.5,1494847.867,SOLUSDT
2024-12-29,189.94,1560190.019,SOLUSDT
2024-12-30,191.38,2415985.488,SOLUSDT
2024-12-31,189.31,2461978.262,SOLUSDT
2025-01-01,194.28,1655160.102,SOLUSDT
2025-01-02,208.31,3224923.982,SOLUSDT
2025-01-03,217.99,3251086.556,SOLUSDT
2025-01-04,216.67,1943711.39,SOLUSDT
2025-01-05,213.41,2101040.545,SOLUSDT
2025-01-06,218.22,2855362.858,SOLUSDT
2025-01-07,202.17,3742298.284,SOLUSDT
2025-01-08,197.48,4446830.23,SOLUSDT
2025-01-09,184.95,3607147.193,SOLUSDT
2025-01-10,187.68,3642892.082,SOLUSDT
2025-01-11,188.09,2204486.056,SOLUSDT
2025-01-12,188.51,1330917.135,SOLUSDT
2025-01-13,182.87,5669925.613,SOLUSDT
2025-01-14,187.57,2737355.064,SOLUSDT
2025-01-15,205.86,3768610.58,SOLUSDT
2025-01-16,211.14,5710255.657,SOLUSDT
2025-01-17,219.51,4384472.838,SOLUSDT
2025-01-18,261.97,19971981.58,SOLUSDT
2025-01-19,252.42,25051667.6,SOLUSDT
2025-01-20,242.19,16879575.561,SOLUSDT
2025-01-21,250.33,7882737.257,SOLUSDT
2025-01-22,257.36,6223427.616,SOLUSDT
2025-01-23,253.11,6802762.723,SOLUSDT
2025-01-24,253.37,5214294.569,SOLUSDT
2025-01-25,256.41,3703989.301,SOLUSDT
2025-01-26,240.5,3028015.524,SOLUSDT
2025-01-27,234.89,8916620.842,SOLUSDT
2025-01-28,227.06,3483450.087,SOLUSDT
2025-01-29,228.16,3844193.838,SOLUSDT
2025-01-30,238.31,3341265.973,SOLUSDT
2025-01-31,231.77,2942165.567,SOLUSDT
2025-02-01,213.03,2849748.65,SOLUSDT
2025-02-02,203.51,7255500.333,SOLUSDT
2025-02-03,216.28,12836970.265,SOLUSDT
2025-02-04,206.64,6024194.387,SOLUSDT
2025-02-05,196.12,3154802.037,SOLUSDT
2025-02-06,189.54,3444767.147,SOLUSDT
2025-02-07,191.99,3925596.773,SOLUSDT
2025-02-08,199.32,1967596.752,SOLUSDT
2025-02-09,200.47,2879138.46,SOLUSDT
2025-02-10,200.47,4040840.548,SOLUSDT
2025-02-11,197.96,3930238.335,SOLUSDT
2025-02-12,196.78,3898533.321,SOLUSDT
2025-02-13,194.25,2427771.876,SOLUSDT
2025-02-14,199.39,3727686.063,SOLUSDT
2025-02-15,194.48,1633300.399,SOLUSDT
2025-02-16,188.27,2009380.862,SOLUSDT
2025-02-17,177.53,4287573.73,SOLUSDT
2025-02-18,169.32,6319186.166,SOLUSDT
2025-02-19,168.93,3478319.262,SOLUSDT
2025-02-20,176.0,2938753.335,SOLUSDT
2025-02-21,168.94,4103682.857,SOLUSDT
2025-02-22,172.07,1886813.457,SOLUSDT
2025-02-23,167.94,1488310.759,SOLUSDT
2025-02-24,141.81,7997237.915,SOLUSDT
2025-02-25,144.33,11747010.145,SOLUSDT
2025-02-26,135.32,5368401.059,SOLUSDT
2025-02-27,137.68,4322990.459,SOLUSDT
2025-02-28,148.18,10039960.613,SOLUSDT
2025-03-01,143.66,4151855.758,SOLUSDT
2025-03-02,178.71,13474639.846,SOLUSDT
2025-03-03,142.16,11096202.04,SOLUSDT
2025-03-04,144.79,10389598.334,SOLUSDT
2025-03-05,146.28,4895520.585,SOLUSDT
2025-03-06,143.31,4451879.661,SOLUSDT
2025-03-07,139.39,7267412.771,SOLUSDT
2025-03-08,137.01,2135751.393,SOLUSDT
2025-03-09,126.51,3909495.652,SOLUSDT
2025-03-10,118.32,6654109.331,SOLUSDT
2025-03-11,125.35,6435277.863,SOLUSDT
2025-03-12,126.62,4410502.14,SOLUSDT
2025-03-13,123.37,2824584.961,SOLUSDT
2025-03-14,133.54,3607725.492,SOLUSDT
2025-03-15,135.86,1918077.49,SOLUSDT
2025-03-16,126.13,2764260.892,SOLUSDT
2025-03-17,128.01,2707611.094,SOLUSDT
2025-03-18,125.33,3181789.699,SOLUSDT
2025-03-19,135.33,4170497.991,SOLUSDT
2025-03-20,127.6,2593287.986,SOLUSDT
2025-03-21,128.48,2400422.348,SOLUSDT
2025-03-22,128.51,1498168.196,SOLUSDT
2025-03-23,132.84,1763485.986,SOLUSDT
2025-03-24,141.01,4554131.645,SOLUSDT
2025-03-25,143.64,3529958.67,SOLUSDT
2025-03-26,137.34,3099523.287,SOLUSDT
2025-03-27,138.43,2466162.683,SOLUSDT
2025-03-28,129.49,3892191.365,SOLUSDT
2025-03-29,124.58,2610065.515,SOLUSDT
2025-03-30,124.82,1743775.296,SOLUSDT
2025-03-31,124.54,3730628.853,SOLUSDT
2025-04-01,126.67,3554277.848,SOLUSDT
2025-04-02,117.42,6288908.68,SOLUSDT
2025-04-03,117.17,5854867.278,SOLUSDT
2025-04-04,122.79,5721072.32,SOLUSDT
2025-04-05,120.32,1784381.3,SOLUSDT
2025-04-06,105.91,4934346.985,SOLUSDT
2025-04-07,106.99,12630664.993,SOLUSDT
2025-04-08,105.4,5839129.782,SOLUSDT
2025-04-09,119.05,9334586.139,SOLUSDT
2025-04-10,112.81,5566324.629,SOLUSDT
2025-04-11,121.41,4344066.889,SOLUSDT
2025-04-12,132.24,4620265.855,SOLUSDT
2025-04-13,128.38,4054370.603,SOLUSDT
2025-04-14,129.42,4150251.45,SOLUSDT
2025-04-15,126.11,3431482.497,SOLUSDT
2025-04-16,131.33,5320768.994,SOLUSDT
2025-04-17,134.83,3817459.718,SOLUSDT
2025-04-18,134.04,2556341.874,SOLUSDT
2025-04-19,139.87,2816038.068,SOLUSDT
2025-04-20,137.86,3498098.615,SOLUSDT
2025-04-21,136.56,4657400.503,SOLUSDT
2025-04-22,148.79,5078409.536,SOLUSDT
2025-04-23,151.1,4801378.47,SOLUSDT
2025-04-24,152.55,3535860.484,SOLUSDT
2025-04-25,150.82,4226767.973,SOLUSDT
2025-04-26,149.21,1766805.88,SOLUSDT
2025-04-27,147.98,1599977.891,SOLUSDT
2025-04-28,147.84,3507950.445,SOLUSDT
2025-04-29,146.31,2498992.492,SOLUSDT
2025-04-30,147.54,2780816.363,SOLUSDT
2025-05-01,150.85,3037281.454,SOLUSDT
2025-05-02,148.05,2216263.073,SOLUSDT
2025-05-03,146.71,1406583.56,SOLUSDT
2025-05-04,143.95,1613358.553,SOLUSDT
2025-05-05,146.72,2030995.801,SOLUSDT
2025-05-06,146.88,2352310.935,SOLUSDT
2025-05-07,147.32,2440566.284,SOLUSDT
2025-05-08,164.46,6040622.618,SOLUSDT
2025-05-09,172.78,6318574.649,SOLUSDT
2025-05-10,177.89,3339701.179,SOLUSDT
2025-05-11,173.19,3210729.52,SOLUSDT
2025-05-12,174.22,6245732.977,SOLUSDT
2025-05-13,183.75,4587043.398,SOLUSDT
2025-05-14,176.64,3619155.253,SOLUSDT
2025-05-15,169.16,3546037.724,SOLUSDT
2025-05-16,167.4,2766386.671,SOLUSDT
2025-05-17,165.94,2262121.706,SOLUSDT
2025-05-18,173.3,3194610.936,SOLUSDT
2025-05-19,166.86,4076352.744,SOLUSDT
2025-05-20,168.59,3135420.426,SOLUSDT
2025-05-21,173.53,4400610.4,SOLUSDT
2025-05-22,179.68,3608222.862,SOLUSDT
2025-05-23,174.01,6112910.776,SOLUSDT
2025-05-24,175.87,2317965.021,SOLUSDT
2025-05-25,175.74,2530363.859,SOLUSDT
2025-05-26,174.91,2214724.796,SOLUSDT
2025-05-27,176.71,2568509.368,SOLUSDT
2025-05-28,172.21,2534660.877,SOLUSDT
2025-05-29,166.71,2641789.968,SOLUSDT
2025-05-30,156.2,3770279.512,SOLUSDT
2025-05-31,156.45,2352257.752,SOLUSDT
2025-06-01,157.68,2042131.041,SOLUSDT
2025-06-02,156.83,2502052.191,SOLUSDT
2025-06-03,155.19,2849585.145,SOLUSDT
2025-06-04,153.26,1990646.424,SOLUSDT
2025-06-05,144.29,4258041.075,SOLUSDT
2025-06-06,147.83,2167791.114,SOLUSDT
2025-06-07,150.06,1408204.615,SOLUSDT
2025-06-08,152.45,1564000.366,SOLUSDT
2025-06-09,161.16,3079728.265,SOLUSDT
2025-06-10,165.12,3589559.163,SOLUSDT
2025-06-11,160.97,4019424.999,SOLUSDT
2025-06-12,152.32,2883476.685,SOLUSDT
2025-06-13,148.6,5339782.783,SOLUSDT
2025-06-14,144.64,1679994.751,SOLUSDT
2025-06-15,152.97,2831999.616,SOLUSDT
2025-06-16,150.72,3573196.785,SOLUSDT
2025-06-17,147.57,3395648.859,SOLUSDT
2025-06-18,146.34,2800908.98,SOLUSDT
2025-06-19,147.04,2285335.729,SOLUSDT
2025-06-20,140.11,3393327.209,SOLUSDT
2025-06-21,135.43,2826424.143,SOLUSDT
2025-06-22,131.71,4252120.023,SOLUSDT
2025-06-23,144.51,4573147.667,SOLUSDT
2025-06-24,145.92,2741809.086,SOLUSDT
2025-06-25,143.57,2233601.909,SOLUSDT
2025-06-26,139.06,2522507.942,SOLUSDT
2025-06-27,142.09,2471847.15,SOLUSDT
2025-06-28,150.72,2657836.682,SOLUSDT
2025-06-29,153.32,2150026.172,SOLUSDT
2025-06-30,154.81,3871390.335,SOLUSDT
2025-07-01,146.88,2770862.174,SOLUSDT
2025-07-02,152.27,2652574.279,SOLUSDT
2025-07-03,152.36,2686218.205,SOLUSDT
2025-07-04,147.7,2308086.736,SOLUSDT
2025-07-05,147.55,1173963.86,SOLUSDT
2025-07-06,151.86,2486859.718,SOLUSDT
2025-07-07,148.88,2174727.723,SOLUSDT
2025-07-08,151.67,2712869.323,SOLUSDT
2025-07-09,157.05,2907219.748,SOLUSDT
2025-07-10,164.34,3428382.349,SOLUSDT
2025-07-11,162.93,4354179.713,SOLUSDT
2025-07-12,160.69,2043211.942,SOLUSDT
2025-07-13,161.15,1929745.851,SOLUSDT
2025-07-14,162.21,3973706.533,SOLUSDT
2025-07-15,163.98,3665295.753,SOLUSDT
2025-07-16,173.63,5020288.123,SOLUSDT
2025-07-17,175.87,4491555.727,SOLUSDT
2025-07-18,177.28,5191853.168,SOLUSDT
2025-07-19,176.96,2059315.008,SOLUSDT
2025-07-20,181.43,3694854.915,SOLUSDT
2025-07-21,195.72,6495907.179,SOLUSDT
2025-07-22,205.7,8635627.173,SOLUSDT
2025-07-23,189.4,5548137.499,SOLUSDT
2025-07-24,182.87,5217064.871,SOLUSDT
2025-07-25,186.76,4481310.44,SOLUSDT
2025-07-26,184.88,1773453.875,SOLUSDT
2025-07-27,188.64,2233060.133,SOLUSDT
2025-07-28,183.11,4067872.127,SOLUSDT
2025-07-29,181.48,2541912.036,SOLUSDT
2025-07-30,177.77,3297250.187,SOLUSDT
2025-07-31,172.22,2624841.783,SOLUSDT
2025-08-01,162.71,4317529.315,SOLUSDT
2025-08-02,158.48,2208175.075,SOLUSDT
2025-08-03,161.97,2297909.311,SOLUSDT
2025-08-04,169.55,2688954.158,SOLUSDT
2025-08-05,164.09,2554958.009,SOLUSDT
2025-08-06,168.09,1797491.429,SOLUSDT
2025-08-07,175.36,3014662.995,SOLUSDT
2025-08-08,176.78,3678790.655,SOLUSDT
2025-08-09,179.95,3325504.387,SOLUSDT
2025-08-10,182.66,4197287.287,SOLUSDT
2025-08-11,174.84,3960743.531,SOLUSDT
2025-08-12,191.78,5074348.157,SOLUSDT
2025-08-13,201.51,7148726.279,SOLUSDT
2025-08-14,192.47,8965607.314,SOLUSDT
2025-08-15,185.72,4360287.396,SOLUSDT
2025-08-16,189.6,2099818.448,SOLUSDT
2025-08-17,190.99,2261555.556,SOLUSDT
2025-08-18,182.94,3374074.697,SOLUSDT
2025-08-19,176.22,3260089.959,SOLUSDT
2025-08-20,187.94,3464957.674,SOLUSDT
2025-08-21,180.29,2914511.603,SOLUSDT
2025-08-22,200.69,6594118.389,SOLUSDT
2025-08-23,204.14,4788640.759,SOLUSDT
2025-08-24,205.98,7165649.238,SOLUSDT
2025-08-25,187.2,7953100.753,SOLUSDT
2025-08-26,195.86,4734419.522,SOLUSDT
2025-08-27,202.95,7835140.154,SOLUSDT
2025-08-28,214.43,7247306.546,SOLUSDT
2025-08-29,205.08,8607486.597,SOLUSDT
2025-08-30,202.7,3894576.115,SOLUSDT
2025-08-31,200.62,3303223.948,SOLUSDT
2025-09-01,197.32,4464767.773,SOLUSDT
2025-09-02,209.65,4894637.549,SOLUSDT
2025-09-03,210.77,4063191.683,SOLUSDT
2025-09-04,202.32,2726779.277,SOLUSDT
2025-09-05,203.36,4121395.255,SOLUSDT
2025-09-06,200.16,1481500.997,SOLUSDT
2025-09-07,206.35,2217510.763,SOLUSDT
2025-09-08,214.11,5729678.935,SOLUSDT
2025-09-09,217.21,4979304.713,SOLUSDT
2025-09-10,224.07,4824185.212,SOLUSDT
2025-09-11,228.73,4352357.001,SOLUSDT
2025-09-12,242.18,5891653.931,SOLUSDT
2025-09-13,242.38,3305661.265,SOLUSDT
2025-09-14,239.76,4165171.128,SOLUSDT
2025-09-15,234.31,4733589.619,SOLUSDT
2025-09-16,236.96,3181627.06,SOLUSDT
2025-09-17,244.84,4771529.493,SOLUSDT
2025-09-18,247.5,3916890.908,SOLUSDT
2025-09-19,238.53,3384985.698,SOLUSDT
2025-09-20,239.48,1550489.215,SOLUSDT
2025-09-21,236.16,1392437.976,SOLUSDT
2025-09-22,220.38,5836593.703,SOLUSDT
2025-09-23,213.3,3448908.468,SOLUSDT
2025-09-24,211.6,4427457.526,SOLUSDT
2025-09-25,192.74,6761257.291,SOLUSDT
2025-09-26,205.17,5623202.874,SOLUSDT
2025-09-27,203.46,2104933.415,SOLUSDT
2025-09-28,210.83,2194260.074,SOLUSDT
2025-09-29,212.75,3213098.851,SOLUSDT
2025-09-30,208.68,3264781.485,SOLUSDT
2025-10-01,222.04,4050260.921,SOLUSDT
2025-10-02,234.74,4590696.388,SOLUSDT
2025-10-03,232.84,4216611.614,SOLUSDT
2025-10-04,227.86,1841410.605,SOLUSDT
2025-10-05,228.56,3099633.526,SOLUSDT
